0.45*0(0),0.3*0(0),0.15*6(0),0.1*87(2),0.045*87(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*132(0),0.045*51(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*139(0),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*102(0),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*135(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*107(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*154(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*96(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*95(1),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*111(0),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*17(0),0.15*0(0),0.1*119(0),0.045*17(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*134(1),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*127(0),0.045*40(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*125(0),0.045*35(0),0.015*0(0)
0.45*3(0),0.3*0(0),0.15*3(0),0.1*93(0),0.045*14(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*0(0),0.045*0(0),0.015*0(0)
