0.45*0(0),0.3*0(0),0.15*13(0),0.1*183(2),0.045*162(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*263(1),0.045*111(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*22(0),0.1*281(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*202(0),0.045*87(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*275(1),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*210(26),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*24(0),0.1*304(0),0.045*78(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*15(0),0.1*198(3),0.045*111(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*181(3),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*220(0),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*39(0),0.15*1(0),0.1*239(0),0.045*37(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*14(0),0.1*272(2),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*257(1),0.045*78(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*256(0),0.045*66(0),0.015*0(0)
0.45*6(0),0.3*0(0),0.15*6(0),0.1*185(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*0(0),0.045*0(0),0.015*0(0)
